sku,product_name,category,brand,size,color,price_mrp,price_offer,stock_qty,last_updated
VM-16488,JuniorJoy School Uniform Shirt,Kids Wear,JuniorJoy,4-5Y,Red,328,269,0,2026-07-16
VM-16489,WalkNest Bellies,Footwear,WalkNest,10,Green,358,259,166,2026-07-11
VM-16490,MissTrend Saree Georgette,Womens Wear,MissTrend,XL,Maroon,808,569,300,2026-07-14
VM-16491,TinyTribe Party Dress,Kids Wear,TinyTribe,2-3Y,Mustard,988,499,0,2026-07-07
VM-16492,DailyKart Vest Pack of 3,Mens Wear,DailyKart,XXL,Red,268,139,21,2026-07-06
VM-16493,DailyKart Vest Pack of 3,Mens Wear,DailyKart,XL,Pink,158,99,17,2026-07-14
VM-16494,WalkNest School Shoes,Footwear,WalkNest,6,Yellow,498,349,14,2026-07-02
VM-16495,DailyKart Denim Jeans,Womens Wear,DailyKart,XL,Pink,1098,659,168,2026-07-03
VM-16496,RoyalThread Vest Pack of 3,Mens Wear,RoyalThread,XL,Olive,328,229,283,2026-07-02
VM-16497,JuniorJoy T-Shirt Pack of 2,Kids Wear,JuniorJoy,10-11Y,Mustard,378,269,318,2026-07-12
VM-16498,FlexFit Cotton T-Shirt,Mens Wear,FlexFit,XL,Grey,508,409,5,2026-07-19
VM-16499,FloraBelle Palazzo Pants,Womens Wear,FloraBelle,L,Brown,308,219,344,2026-07-07
VM-16500,SilkRoute Nightwear Set,Womens Wear,SilkRoute,XXL,Maroon,398,279,238,2026-07-11
VM-16501,SilkRoute Palazzo Pants,Womens Wear,SilkRoute,M,Green,448,359,334,2026-07-04
VM-16502,HomeNest Casserole Set,Home & Kitchen,HomeNest,Std,Yellow,588,359,17,2026-07-08
VM-16503,SilkRoute Anarkali Kurta,Womens Wear,SilkRoute,XXL,Sky Blue,1018,819,289,2026-07-10
VM-16504,WalkNest Slippers,Footwear,WalkNest,10,White,138,119,4,2026-07-11
VM-16505,MissTrend Palazzo Pants,Womens Wear,MissTrend,S,Navy,328,229,1,2026-07-10
VM-16506,JuniorJoy Frock,Kids Wear,JuniorJoy,6-7Y,Olive,468,329,278,2026-07-09
VM-16507,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,L,Teal,1218,739,197,2026-07-15
VM-16508,FlexFit Track Pants,Mens Wear,FlexFit,L,Pink,568,459,304,2026-07-08
VM-16509,FloraBelle Anarkali Kurta,Womens Wear,FloraBelle,L,Teal,1028,719,52,2026-07-11
VM-16510,FloraBelle Denim Jeans,Womens Wear,FloraBelle,L,Mustard,1458,1169,0,2026-07-09
VM-16511,FlexFit Bermuda Shorts,Mens Wear,FlexFit,XL,Maroon,348,179,362,2026-07-02
VM-16512,RoyalThread Hooded Sweatshirt,Mens Wear,RoyalThread,S,Yellow,628,319,328,2026-07-20
VM-16513,JuniorJoy Ethnic Kurta Set,Kids Wear,JuniorJoy,10-11Y,Yellow,718,509,121,2026-07-15
VM-16514,SilkRoute Printed Kurti,Womens Wear,SilkRoute,M,Brown,498,299,8,2026-07-09
VM-16515,TinyTribe Frock,Kids Wear,TinyTribe,6-7Y,Yellow,328,229,0,2026-07-13
VM-16516,JuniorJoy Party Dress,Kids Wear,JuniorJoy,4-5Y,Mustard,1058,849,73,2026-07-19
VM-16517,SilkRoute Dupatta,Womens Wear,SilkRoute,L,Red,148,119,372,2026-07-01
VM-16518,JuniorJoy Jeans,Kids Wear,JuniorJoy,2-3Y,Teal,708,569,347,2026-07-15
VM-16519,MissTrend Nightwear Set,Womens Wear,MissTrend,XL,Black,308,159,0,2026-07-20
VM-16520,MissTrend Dupatta,Womens Wear,MissTrend,M,Purple,218,159,108,2026-07-17
VM-16521,StrideMax Slippers,Footwear,StrideMax,7,Red,158,99,151,2026-07-10
VM-16522,UrbanEdge Formal Shirt,Mens Wear,UrbanEdge,L,Pink,838,509,282,2026-07-16
VM-16523,PlayPals School Uniform Shirt,Kids Wear,PlayPals,8-9Y,Sky Blue,308,189,0,2026-07-03
VM-16524,FloraBelle Winter Shrug,Womens Wear,FloraBelle,L,Maroon,768,539,9,2026-07-19
VM-16525,FloraBelle Dupatta,Womens Wear,FloraBelle,S,Green,208,149,250,2026-07-17
VM-16526,FloraBelle Saree Georgette,Womens Wear,FloraBelle,XL,Pink,1038,729,167,2026-07-21
VM-16527,DailyKart Maxi Dress,Womens Wear,DailyKart,XXL,White,1038,839,0,2026-07-12
VM-16528,DailyKart Winter Shrug,Womens Wear,DailyKart,XL,Grey,688,559,168,2026-07-13
VM-16529,FloraBelle Salwar Suit Set,Womens Wear,FloraBelle,L,Olive,1228,989,310,2026-07-09
VM-16530,WalkNest Sandals,Footwear,WalkNest,8,Red,538,439,82,2026-07-21
VM-16531,SprintZa Bellies,Footwear,SprintZa,10,Brown,268,169,238,2026-07-09
VM-16532,StrideMax Sports Shoes,Footwear,StrideMax,8,Beige,1108,779,0,2026-07-18
VM-16533,RoyalThread Track Pants,Mens Wear,RoyalThread,L,Black,508,359,189,2026-07-11
VM-16534,JuniorJoy Frock,Kids Wear,JuniorJoy,8-9Y,Green,258,129,47,2026-07-20
VM-16535,TinyTribe Romper,Kids Wear,TinyTribe,4-5Y,Red,458,229,359,2026-07-09
VM-16536,DailyKart Salwar Suit Set,Womens Wear,DailyKart,S,Maroon,1518,1219,0,2026-07-07
VM-16537,StrideMax Bellies,Footwear,StrideMax,7,Pink,318,229,167,2026-07-17
VM-16538,RoyalThread Kurta,Mens Wear,RoyalThread,L,Teal,638,519,53,2026-07-21
VM-16539,StrideMax Sports Shoes,Footwear,StrideMax,10,Black,1028,619,237,2026-07-14
VM-16540,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,XXL,Black,1458,1169,0,2026-07-14
VM-16541,RoyalThread Kurta,Mens Wear,RoyalThread,XL,Grey,678,549,45,2026-07-07
VM-16542,TinyTribe Frock,Kids Wear,TinyTribe,8-9Y,Maroon,458,279,249,2026-07-14
VM-16543,TinyTribe Sweater,Kids Wear,TinyTribe,10-11Y,Teal,758,539,15,2026-07-19
VM-16544,TinyTribe Jeans,Kids Wear,TinyTribe,4-5Y,Pink,348,249,26,2026-07-21
VM-16545,FloraBelle Casual Top,Womens Wear,FloraBelle,XXL,Red,558,339,65,2026-07-06
VM-16546,SprintZa Slippers,Footwear,SprintZa,6,Yellow,328,269,99,2026-07-10
VM-16547,JuniorJoy Track Suit,Kids Wear,JuniorJoy,8-9Y,Teal,698,559,0,2026-07-07
VM-16548,MissTrend Salwar Suit Set,Womens Wear,MissTrend,XXL,Pink,848,599,0,2026-07-04
VM-16549,PlayPals Track Suit,Kids Wear,PlayPals,10-11Y,Brown,868,529,0,2026-07-19
VM-16550,DailyKart Maxi Dress,Womens Wear,DailyKart,XL,Maroon,888,539,379,2026-07-03
VM-16551,PlayPals Sweater,Kids Wear,PlayPals,8-9Y,Beige,748,379,291,2026-07-05
VM-16552,JuniorJoy Sweater,Kids Wear,JuniorJoy,4-5Y,Beige,518,419,0,2026-07-10
VM-16553,SilkRoute Saree Georgette,Womens Wear,SilkRoute,XL,Mustard,1198,959,242,2026-07-12
VM-16554,MissTrend Printed Kurti,Womens Wear,MissTrend,XXL,Pink,278,199,395,2026-07-04
VM-16555,JuniorJoy Sweater,Kids Wear,JuniorJoy,8-9Y,Mustard,318,199,0,2026-07-03
VM-16556,PlayPals Ethnic Kurta Set,Kids Wear,PlayPals,4-5Y,Black,658,399,272,2026-07-17
VM-16557,TinyTribe Shorts Set,Kids Wear,TinyTribe,10-11Y,Beige,308,219,0,2026-07-18
VM-16558,FlexFit Hooded Sweatshirt,Mens Wear,FlexFit,L,Mustard,948,569,280,2026-07-08
VM-16559,DailyKart Palazzo Pants,Womens Wear,DailyKart,S,Pink,308,159,76,2026-07-19
VM-16560,TinyTribe Frock,Kids Wear,TinyTribe,8-9Y,Brown,378,309,362,2026-07-16
VM-16561,SprintZa Sandals,Footwear,SprintZa,6,Maroon,368,189,158,2026-07-05
VM-16562,TinyTribe T-Shirt Pack of 2,Kids Wear,TinyTribe,10-11Y,Mustard,478,239,13,2026-07-01
VM-16563,DailyKart Bermuda Shorts,Mens Wear,DailyKart,S,Sky Blue,308,219,207,2026-07-18
VM-16564,UrbanEdge Casual Shirt,Mens Wear,UrbanEdge,L,Teal,958,579,336,2026-07-04
VM-16565,DailyKart Polo T-Shirt,Mens Wear,DailyKart,M,Red,468,379,29,2026-07-17
VM-16566,UrbanEdge Bermuda Shorts,Mens Wear,UrbanEdge,M,Grey,268,219,288,2026-07-03
VM-16567,RoyalThread Formal Shirt,Mens Wear,RoyalThread,XXL,Teal,698,349,43,2026-07-05
VM-16568,StrideMax Slippers,Footwear,StrideMax,10,Sky Blue,338,169,381,2026-07-06
VM-16569,UrbanEdge Vest Pack of 3,Mens Wear,UrbanEdge,XL,Black,228,159,12,2026-07-03
VM-16570,DailyKart Salwar Suit Set,Womens Wear,DailyKart,S,Yellow,1398,839,20,2026-07-04
VM-16571,DailyKart Kurta,Mens Wear,DailyKart,XXL,Black,388,199,220,2026-07-14
VM-16572,FloraBelle Dupatta,Womens Wear,FloraBelle,XXL,White,118,89,312,2026-07-12
VM-16573,PlayPals Jeans,Kids Wear,PlayPals,4-5Y,Purple,728,369,377,2026-07-18
VM-16574,JuniorJoy Romper,Kids Wear,JuniorJoy,8-9Y,Teal,208,149,263,2026-07-20
VM-16575,DailyKart Hooded Sweatshirt,Mens Wear,DailyKart,XXL,Olive,518,319,220,2026-07-02
VM-16576,DailyKart Kurta,Mens Wear,DailyKart,XXL,Grey,658,399,0,2026-07-19
VM-16577,TinyTribe Party Dress,Kids Wear,TinyTribe,8-9Y,Pink,1198,599,115,2026-07-04
VM-16578,JuniorJoy Sweater,Kids Wear,JuniorJoy,10-11Y,Olive,328,169,297,2026-07-09
VM-16579,PlayPals Frock,Kids Wear,PlayPals,2-3Y,Grey,638,519,20,2026-07-19
VM-16580,FloraBelle Maxi Dress,Womens Wear,FloraBelle,XXL,Black,778,629,124,2026-07-18
VM-16581,PlayPals Jeans,Kids Wear,PlayPals,8-9Y,Yellow,568,399,366,2026-07-14
VM-16582,RoyalThread Winter Jacket,Mens Wear,RoyalThread,XL,Navy,2328,1629,364,2026-07-03
VM-16583,FloraBelle Casual Top,Womens Wear,FloraBelle,M,Yellow,578,289,34,2026-07-20
VM-16584,MissTrend Saree Georgette,Womens Wear,MissTrend,M,White,858,689,122,2026-07-08
VM-16585,FloraBelle Denim Jeans,Womens Wear,FloraBelle,XXL,Teal,998,699,271,2026-07-18
VM-16586,SprintZa Sandals,Footwear,SprintZa,9,Yellow,428,259,0,2026-07-14
VM-16587,FlexFit Cargo Pants,Mens Wear,FlexFit,S,Purple,1178,829,142,2026-07-18
VM-16588,DailyKart Slim Fit Jeans,Mens Wear,DailyKart,XXL,Red,688,489,20,2026-07-13
VM-16589,StrideMax Formal Shoes,Footwear,StrideMax,9,Brown,1258,629,196,2026-07-14
VM-16590,FloraBelle Salwar Suit Set,Womens Wear,FloraBelle,S,Beige,1598,1279,281,2026-07-15
VM-16591,TinyTribe Romper,Kids Wear,TinyTribe,2-3Y,Green,368,299,18,2026-07-17
VM-16592,RoyalThread Formal Shirt,Mens Wear,RoyalThread,XXL,Green,558,399,7,2026-07-11
VM-16593,SilkRoute Saree Georgette,Womens Wear,SilkRoute,XXL,Yellow,1288,649,387,2026-07-16
VM-16594,FloraBelle Saree Georgette,Womens Wear,FloraBelle,XXL,Mustard,1188,959,187,2026-07-05
VM-16595,UrbanEdge Polo T-Shirt,Mens Wear,UrbanEdge,M,Sky Blue,538,329,0,2026-07-11
VM-16596,StrideMax Sandals,Footwear,StrideMax,8,Mustard,658,329,264,2026-07-14
VM-16597,SilkRoute Anarkali Kurta,Womens Wear,SilkRoute,XXL,Mustard,908,639,347,2026-07-17
VM-16598,RoyalThread Bermuda Shorts,Mens Wear,RoyalThread,S,Red,448,269,254,2026-07-13
VM-16599,TinyTribe Track Suit,Kids Wear,TinyTribe,2-3Y,White,598,299,275,2026-07-21
VM-16600,DailyKart Winter Jacket,Mens Wear,DailyKart,M,White,1058,639,393,2026-07-16
VM-16601,MissTrend Anarkali Kurta,Womens Wear,MissTrend,XXL,Sky Blue,1068,749,87,2026-07-09
VM-16602,StrideMax School Shoes,Footwear,StrideMax,8,Maroon,318,229,0,2026-07-10
VM-16603,FloraBelle Printed Kurti,Womens Wear,FloraBelle,S,Sky Blue,518,319,388,2026-07-14
VM-16604,DailyKart Casual Top,Womens Wear,DailyKart,XXL,Pink,458,369,0,2026-07-01
VM-16605,WalkNest Flip Flops,Footwear,WalkNest,9,Teal,178,149,128,2026-07-03
VM-16606,RoyalThread Casual Shirt,Mens Wear,RoyalThread,XXL,Red,648,459,364,2026-07-18
VM-16607,FlexFit Hooded Sweatshirt,Mens Wear,FlexFit,L,Black,558,399,207,2026-07-18
VM-16608,JuniorJoy Jeans,Kids Wear,JuniorJoy,4-5Y,Brown,588,299,7,2026-07-10
VM-16609,SilkRoute Casual Top,Womens Wear,SilkRoute,XXL,Sky Blue,598,359,283,2026-07-15
VM-16610,SilkRoute Winter Shrug,Womens Wear,SilkRoute,M,Pink,838,679,374,2026-07-04
VM-16611,WalkNest Sports Shoes,Footwear,WalkNest,8,Yellow,628,379,399,2026-07-17
VM-16612,PlayPals School Uniform Shirt,Kids Wear,PlayPals,8-9Y,Purple,208,109,205,2026-07-21
VM-16613,UrbanEdge Polo T-Shirt,Mens Wear,UrbanEdge,XXL,Grey,518,259,108,2026-07-11
VM-16614,DailyKart Cotton T-Shirt,Mens Wear,DailyKart,S,Navy,368,299,321,2026-07-02
VM-16615,DailyKart Saree Georgette,Womens Wear,DailyKart,XL,Beige,718,439,39,2026-07-07
VM-16616,MissTrend Palazzo Pants,Womens Wear,MissTrend,L,Olive,528,319,230,2026-07-05
VM-16617,TinyTribe T-Shirt Pack of 2,Kids Wear,TinyTribe,8-9Y,Grey,288,179,0,2026-07-10
VM-16618,DailyKart Palazzo Pants,Womens Wear,DailyKart,S,Mustard,538,439,396,2026-07-01
VM-16619,SilkRoute Saree Georgette,Womens Wear,SilkRoute,XXL,Black,1308,919,0,2026-07-01
VM-16620,StrideMax Flip Flops,Footwear,StrideMax,7,Teal,278,229,259,2026-07-15
VM-16621,MissTrend Anarkali Kurta,Womens Wear,MissTrend,XXL,Beige,938,469,15,2026-07-16
VM-16622,PlayPals Jeans,Kids Wear,PlayPals,4-5Y,Red,408,249,159,2026-07-13
VM-16623,SprintZa School Shoes,Footwear,SprintZa,7,Brown,428,219,0,2026-07-11
VM-16624,TinyTribe Party Dress,Kids Wear,TinyTribe,10-11Y,Black,1098,549,62,2026-07-11
VM-16625,DailyKart Winter Jacket,Mens Wear,DailyKart,S,Pink,1418,859,354,2026-07-06
VM-16626,TinyTribe Party Dress,Kids Wear,TinyTribe,6-7Y,Red,1078,759,41,2026-07-01
VM-16627,FloraBelle Saree Georgette,Womens Wear,FloraBelle,L,Black,778,629,5,2026-07-19
VM-16628,SprintZa Flip Flops,Footwear,SprintZa,9,Yellow,298,149,12,2026-07-13
VM-16629,WalkNest School Shoes,Footwear,WalkNest,10,Beige,678,549,223,2026-07-12
VM-16630,DailyKart Saree Georgette,Womens Wear,DailyKart,S,Green,1118,559,336,2026-07-06
VM-16631,MissTrend Leggings,Womens Wear,MissTrend,L,Mustard,238,149,0,2026-07-01
VM-16632,JuniorJoy Jeans,Kids Wear,JuniorJoy,2-3Y,Pink,638,389,19,2026-07-02
VM-16633,JuniorJoy T-Shirt Pack of 2,Kids Wear,JuniorJoy,10-11Y,Sky Blue,268,139,0,2026-07-01
VM-16634,JuniorJoy Frock,Kids Wear,JuniorJoy,6-7Y,Mustard,338,239,0,2026-07-12
VM-16635,SilkRoute Saree Georgette,Womens Wear,SilkRoute,XL,Purple,928,649,0,2026-07-21
VM-16636,PlayPals School Uniform Shirt,Kids Wear,PlayPals,8-9Y,Navy,308,219,170,2026-07-10
VM-16637,JuniorJoy Party Dress,Kids Wear,JuniorJoy,8-9Y,Brown,598,299,0,2026-07-14
VM-16638,FloraBelle Palazzo Pants,Womens Wear,FloraBelle,L,Maroon,578,349,0,2026-07-07
VM-16639,SilkRoute Salwar Suit Set,Womens Wear,SilkRoute,L,Mustard,918,559,111,2026-07-11
VM-16640,MissTrend Salwar Suit Set,Womens Wear,MissTrend,S,Olive,1818,909,271,2026-07-13
VM-16641,RoyalThread Vest Pack of 3,Mens Wear,RoyalThread,XXL,Sky Blue,358,179,169,2026-07-14
VM-16642,TinyTribe Jeans,Kids Wear,TinyTribe,6-7Y,Grey,438,359,0,2026-07-10
VM-16643,TinyTribe Shorts Set,Kids Wear,TinyTribe,2-3Y,Navy,278,229,383,2026-07-06
VM-16644,DailyKart Hooded Sweatshirt,Mens Wear,DailyKart,L,White,1128,909,339,2026-07-12
VM-16645,MissTrend Palazzo Pants,Womens Wear,MissTrend,XL,Yellow,488,399,99,2026-07-10
VM-16646,StrideMax Sports Shoes,Footwear,StrideMax,10,Red,1188,839,115,2026-07-13
VM-16647,WalkNest Sandals,Footwear,WalkNest,10,Black,568,349,7,2026-07-18
VM-16648,FlexFit Hooded Sweatshirt,Mens Wear,FlexFit,L,Purple,948,479,188,2026-07-13
VM-16649,FlexFit Cotton T-Shirt,Mens Wear,FlexFit,XL,Yellow,418,259,322,2026-07-14
VM-16650,RoyalThread Cargo Pants,Mens Wear,RoyalThread,S,Green,1248,749,302,2026-07-01
VM-16651,MissTrend Maxi Dress,Womens Wear,MissTrend,L,Yellow,918,649,268,2026-07-05
VM-16652,FlexFit Cotton T-Shirt,Mens Wear,FlexFit,S,Grey,448,359,9,2026-07-14
VM-16653,TinyTribe Jeans,Kids Wear,TinyTribe,8-9Y,Maroon,698,559,39,2026-07-13
VM-16654,DailyKart Dupatta,Womens Wear,DailyKart,S,Beige,268,219,151,2026-07-12
VM-16655,DailyKart Winter Jacket,Mens Wear,DailyKart,L,White,1698,849,15,2026-07-19
VM-16656,DailyKart Polo T-Shirt,Mens Wear,DailyKart,M,Purple,358,259,284,2026-07-08
VM-16657,MissTrend Casual Top,Womens Wear,MissTrend,M,Yellow,318,199,0,2026-07-06
VM-16658,SilkRoute Dupatta,Womens Wear,SilkRoute,S,White,258,159,154,2026-07-13
VM-16659,SprintZa Sports Shoes,Footwear,SprintZa,9,Maroon,1158,579,11,2026-07-08
VM-16660,RoyalThread Hooded Sweatshirt,Mens Wear,RoyalThread,M,Sky Blue,838,679,0,2026-07-15
VM-16661,MissTrend Winter Shrug,Womens Wear,MissTrend,M,Pink,848,429,26,2026-07-05
VM-16662,StrideMax Slippers,Footwear,StrideMax,8,Red,218,109,225,2026-07-07
VM-16663,SilkRoute Printed Kurti,Womens Wear,SilkRoute,XL,Black,648,519,292,2026-07-05
VM-16664,PlayPals Shorts Set,Kids Wear,PlayPals,8-9Y,Beige,208,109,56,2026-07-12
VM-16665,UrbanEdge Vest Pack of 3,Mens Wear,UrbanEdge,S,Green,298,239,261,2026-07-13
VM-16666,FloraBelle Maxi Dress,Womens Wear,FloraBelle,S,Navy,1338,1079,105,2026-07-13
VM-16667,MissTrend Casual Top,Womens Wear,MissTrend,XXL,Teal,478,289,0,2026-07-04
VM-16668,DailyKart Anarkali Kurta,Womens Wear,DailyKart,XXL,Pink,888,719,0,2026-07-16
VM-16669,SprintZa Casual Sneakers,Footwear,SprintZa,9,Pink,508,259,338,2026-07-12
VM-16670,UrbanEdge Polo T-Shirt,Mens Wear,UrbanEdge,XXL,Beige,608,369,0,2026-07-02
VM-16671,PlayPals School Uniform Shirt,Kids Wear,PlayPals,4-5Y,Red,268,189,314,2026-07-04
VM-16672,StrideMax Bellies,Footwear,StrideMax,6,Brown,698,559,209,2026-07-07
VM-16673,FlexFit Polo T-Shirt,Mens Wear,FlexFit,XXL,Black,568,349,266,2026-07-02
VM-16674,StrideMax Sandals,Footwear,StrideMax,8,White,268,189,15,2026-07-16
VM-16675,DailyKart Salwar Suit Set,Womens Wear,DailyKart,L,Mustard,1498,899,0,2026-07-20
VM-16676,MissTrend Casual Top,Womens Wear,MissTrend,XL,Teal,308,219,251,2026-07-09
VM-16677,FlexFit Cargo Pants,Mens Wear,FlexFit,XL,Brown,598,479,177,2026-07-20
VM-16678,WalkNest Formal Shoes,Footwear,WalkNest,6,Brown,1268,639,167,2026-07-07
VM-16679,SprintZa Flip Flops,Footwear,SprintZa,9,Brown,268,139,320,2026-07-06
VM-16680,FloraBelle Palazzo Pants,Womens Wear,FloraBelle,M,Sky Blue,318,159,190,2026-07-09
VM-16681,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,L,Sky Blue,608,489,0,2026-07-04
VM-16682,MissTrend Nightwear Set,Womens Wear,MissTrend,M,Green,328,169,131,2026-07-07
VM-16683,StrideMax Bellies,Footwear,StrideMax,10,Sky Blue,358,259,0,2026-07-19
VM-16684,StrideMax Sandals,Footwear,StrideMax,9,Purple,528,269,0,2026-07-03
VM-16685,UrbanEdge Vest Pack of 3,Mens Wear,UrbanEdge,S,Brown,158,99,292,2026-07-19
VM-16686,RoyalThread Casual Shirt,Mens Wear,RoyalThread,L,Yellow,628,319,0,2026-07-08
VM-16687,StrideMax Bellies,Footwear,StrideMax,6,Black,558,279,234,2026-07-10
VM-16688,JuniorJoy School Uniform Shirt,Kids Wear,JuniorJoy,4-5Y,Navy,188,99,386,2026-07-04
VM-16689,TinyTribe Party Dress,Kids Wear,TinyTribe,4-5Y,Pink,958,679,280,2026-07-18
VM-16690,MissTrend Printed Kurti,Womens Wear,MissTrend,XXL,Teal,648,329,256,2026-07-11
VM-16691,TinyTribe Frock,Kids Wear,TinyTribe,2-3Y,Maroon,438,359,265,2026-07-18
VM-16692,WalkNest School Shoes,Footwear,WalkNest,8,Black,498,399,274,2026-07-09
VM-16693,SprintZa Sandals,Footwear,SprintZa,10,Mustard,428,259,264,2026-07-02
VM-16694,MissTrend Dupatta,Womens Wear,MissTrend,S,Purple,168,89,0,2026-07-02
VM-16695,DailyKart Dupatta,Womens Wear,DailyKart,L,Beige,108,69,113,2026-07-21
VM-16696,DailyKart Leggings,Womens Wear,DailyKart,L,Teal,378,269,0,2026-07-17
VM-16697,FloraBelle Maxi Dress,Womens Wear,FloraBelle,L,Mustard,1318,659,15,2026-07-03
VM-16698,UrbanEdge Track Pants,Mens Wear,UrbanEdge,M,Navy,438,219,0,2026-07-07
VM-16699,FlexFit Formal Shirt,Mens Wear,FlexFit,XXL,Yellow,1038,629,280,2026-07-01
VM-16700,JuniorJoy Party Dress,Kids Wear,JuniorJoy,2-3Y,White,518,259,13,2026-07-05
VM-16701,RoyalThread Casual Shirt,Mens Wear,RoyalThread,XL,Purple,448,319,43,2026-07-05
VM-16702,UrbanEdge Slim Fit Jeans,Mens Wear,UrbanEdge,L,Red,1338,809,10,2026-07-04
VM-16703,MissTrend Leggings,Womens Wear,MissTrend,M,Grey,328,229,3,2026-07-15
VM-16704,MissTrend Casual Top,Womens Wear,MissTrend,L,Red,308,219,376,2026-07-12
VM-16705,DailyKart Track Pants,Mens Wear,DailyKart,S,Red,608,369,285,2026-07-10
VM-16706,RoyalThread Bermuda Shorts,Mens Wear,RoyalThread,XL,Black,478,339,0,2026-07-12
VM-16707,RoyalThread Bermuda Shorts,Mens Wear,RoyalThread,L,Grey,438,269,283,2026-07-14
VM-16708,DailyKart Denim Jeans,Womens Wear,DailyKart,S,Purple,758,459,389,2026-07-13
VM-16709,DailyKart Cargo Pants,Mens Wear,DailyKart,S,Green,898,719,305,2026-07-06
VM-16710,PlayPals School Uniform Shirt,Kids Wear,PlayPals,6-7Y,Black,398,239,235,2026-07-01
VM-16711,UrbanEdge Hooded Sweatshirt,Mens Wear,UrbanEdge,S,Beige,1208,849,9,2026-07-08
VM-16712,JuniorJoy Ethnic Kurta Set,Kids Wear,JuniorJoy,6-7Y,Teal,618,309,0,2026-07-21
VM-16713,JuniorJoy Party Dress,Kids Wear,JuniorJoy,2-3Y,Green,778,629,1,2026-07-11
VM-16714,FloraBelle Printed Kurti,Womens Wear,FloraBelle,XXL,Green,668,469,144,2026-07-10
VM-16715,SprintZa Formal Shoes,Footwear,SprintZa,6,Green,848,599,151,2026-07-05
VM-16716,PlayPals School Uniform Shirt,Kids Wear,PlayPals,6-7Y,White,438,219,187,2026-07-04
VM-16717,DailyKart Winter Shrug,Womens Wear,DailyKart,S,Sky Blue,418,259,357,2026-07-12
VM-16718,DailyKart Printed Kurti,Womens Wear,DailyKart,M,Teal,588,479,11,2026-07-16
VM-16719,WalkNest Formal Shoes,Footwear,WalkNest,10,Yellow,978,489,235,2026-07-04
VM-16720,SprintZa Flip Flops,Footwear,SprintZa,9,Sky Blue,198,119,58,2026-07-20
VM-16721,MissTrend Winter Shrug,Womens Wear,MissTrend,XXL,Pink,518,369,334,2026-07-03
VM-16722,FloraBelle Dupatta,Womens Wear,FloraBelle,M,Beige,278,199,49,2026-07-17
VM-16723,MissTrend Maxi Dress,Womens Wear,MissTrend,M,Navy,768,539,0,2026-07-02
VM-16724,FloraBelle Winter Shrug,Womens Wear,FloraBelle,L,Black,638,319,333,2026-07-08
VM-16725,PlayPals Frock,Kids Wear,PlayPals,6-7Y,Sky Blue,288,209,0,2026-07-16
VM-16726,TinyTribe Party Dress,Kids Wear,TinyTribe,2-3Y,Grey,658,529,140,2026-07-07
VM-16727,UrbanEdge Hooded Sweatshirt,Mens Wear,UrbanEdge,L,Brown,1078,649,396,2026-07-17
VM-16728,UrbanEdge Cotton T-Shirt,Mens Wear,UrbanEdge,L,Mustard,298,149,0,2026-07-15
VM-16729,MissTrend Salwar Suit Set,Womens Wear,MissTrend,XXL,Black,1738,1219,228,2026-07-06
VM-16730,DailyKart Formal Shirt,Mens Wear,DailyKart,M,Black,608,369,0,2026-07-05
VM-16731,MissTrend Casual Top,Womens Wear,MissTrend,XL,Green,578,289,121,2026-07-06
VM-16732,SprintZa Bellies,Footwear,SprintZa,10,Navy,458,229,0,2026-07-17
VM-16733,MissTrend Dupatta,Womens Wear,MissTrend,S,Grey,238,149,0,2026-07-04
VM-16734,PlayPals Shorts Set,Kids Wear,PlayPals,2-3Y,Grey,468,289,0,2026-07-04
VM-16735,MissTrend Nightwear Set,Womens Wear,MissTrend,XL,Beige,428,349,274,2026-07-18
VM-16736,MissTrend Anarkali Kurta,Womens Wear,MissTrend,S,Sky Blue,1088,769,75,2026-07-10
VM-16737,SprintZa Formal Shoes,Footwear,SprintZa,6,Black,748,529,19,2026-07-08
VM-16738,MissTrend Maxi Dress,Womens Wear,MissTrend,XL,Grey,858,429,260,2026-07-14
VM-16739,DailyKart Cargo Pants,Mens Wear,DailyKart,M,Pink,998,699,135,2026-07-09
VM-16740,FlexFit Slim Fit Jeans,Mens Wear,FlexFit,XXL,Teal,728,369,213,2026-07-16
VM-16741,WalkNest Slippers,Footwear,WalkNest,8,Grey,278,229,229,2026-07-01
VM-16742,UrbanEdge Vest Pack of 3,Mens Wear,UrbanEdge,XXL,Maroon,158,79,5,2026-07-03
VM-16743,SilkRoute Maxi Dress,Womens Wear,SilkRoute,XL,Pink,568,349,84,2026-07-06
VM-16744,SprintZa Sports Shoes,Footwear,SprintZa,7,Red,1098,659,197,2026-07-15
VM-16745,FloraBelle Saree Georgette,Womens Wear,FloraBelle,XL,Beige,558,449,350,2026-07-15
VM-16746,UrbanEdge Cargo Pants,Mens Wear,UrbanEdge,S,Brown,868,439,159,2026-07-02
VM-16747,DailyKart Slim Fit Jeans,Mens Wear,DailyKart,S,Pink,1148,579,137,2026-07-12
VM-16748,MissTrend Dupatta,Womens Wear,MissTrend,M,Olive,208,169,250,2026-07-10
VM-16749,TinyTribe Party Dress,Kids Wear,TinyTribe,8-9Y,Green,798,479,274,2026-07-06
